12170:8,17,29,58,84,302,616,650,654,866
12199:8,17,29,58,76,84,302,616,654,866
12211:17,138,224,226,301,361,518,650,866,899
12213:17,138,224,226,301,361,518,650,866,899
12232:17,101,289,483,554,591,861,1140,1804,4174
12234:17,65,94,296,546,1065,1382,2140,3250,3288
12235:17,29,302,495,692,749,1476,3730,4025,5553
12237:17,138,224,226,301,361,518,650,866,899
12239:8,17,29,58,76,84,302,616,654,866
12263:17,61,431,654,873,888,931,1403,2583,3730
12268:17,709,944,1600,1631,1784,1890,3326,12332,14841
12271:8,17,29,58,76,84,302,616,654,866
12272:17,363,427,1152,1287,1521,2200,2429,2739,3256
12296:17,48,472,496,899,1057,1119,1187,1389,4249
12310:17,138,508,901,1102,1109,1119,1126,1499,2200
12327:17,32,209,294,394,1001,1109,2185,3429,6545
12328:17,179,472,496,899,901,1023,1119,1126,3841
12356:17,94,508,1065,1435,1790,1881,3250,3288,3789
12360:3,116,239,285,302,495,654,726,1476,3234
12364:3,65,94,239,302,508,591,861,1382,3250
12373:17,138,224,226,518,650,866,10305,11358,28945
12375:8,17,29,58,76,84,302,616,654,866
12376:8,40,262,301,409,669,698,947,1119,2139
12379:8,17,58,76,302,616,654,866,4697,4967
12406:17,754,986,2121,4205,7806,11506,12710,14416,15141
12416:3,239,302,395,726,837,1200,1287,1567,2868
12428:8,17,29,58,76,84,302,616,654,866
12433:17,58,76,302,616,654,5581,6011,13599,15743
12443:17,65,572,889,4148,5337,6247,6793,7518,7739
12453:3,239,302,472,496,726,1102,1119,1762,2868
12464:8,17,29,58,76,84,302,616,654,866
12467:17,535,1340,1875,1902,3514,4696,11467,13312,16036
12474:8,17,29,58,76,84,302,616,654,866
12480:3,17,294,302,394,395,726,837,1567,2868
12496:17,285,401,654,2924,4414,8105,15937,23398,30223
12498:8,17,29,58,76,84,302,616,654,866
12505:17,138,224,226,301,361,518,650,866,899
12512:3,239,495,591,616,654,726,749,1476,3234
12531:17,1212,2064,3563,4756,5605,5633,8861,12253,14750
12532:8,17,138,224,226,301,361,518,650,866
12533:29,76,361,483,749,891,901,1023,1126,3234
12534:8,17,29,58,76,84,302,616,654,866
12536:17,94,508,1382,1881,3162,3250,3288,3730,5553
12540:17,29,495,692,749,1348,1389,1476,3234,4025
12541:17,179,834,901,1126,2139,3841,4187,4880,7006
12544:17,58,94,138,289,354,554,899,1119,1382
12549:8,17,29,58,76,84,302,546,616,654
12552:17,518,563,999,1800,5483,8466,10884,15507,33961
12555:17,351,5483,8899,9404,12412,16338,24625,25652,37827
12556:17,302,1102,1762,2570,5421,14136,19529,26834,41190
12559:3,30,239,302,472,496,726,891,1119,2162
12562:17,138,224,226,301,361,518,650,866,899
12564:58,76,101,289,363,749,866,1023,1804,3234
12568:8,17,29,58,76,84,302,616,654,866
12573:17,1181,1387,1752,2338,5927,6292,7210,9311,12442
12587:3,94,239,302,431,508,726,1382,2868,3288
12595:17,535,1003,1902,2345,3939,5111,6559,11467,13312
12601:17,4801,5859,7806,11506,13526,21593,23492,33940,36526
12604:29,76,101,162,239,289,302,554,749,861
12616:8,17,29,58,76,84,302,616,654,866
12622:3,17,32,96,101,239,289,302,554,1804
12628:40,45,168,301,353,429,719,947,1069,2162
12630:17,66,119,483,490,690,2172,3233,4181,5117
12642:17,29,289,358,554,873,931,1102,2200,3234
12660:17,490,1021,1413,2172,3805,3929,4181,4374,5542
12662:8,17,29,58,76,84,302,616,654,866
12663:17,357,730,888,1544,2538,3292,4499,4919,12066
12669:17,42,317,1462,2618,5702,5987,15540,22308,46535
12676:17,116,2117,2177,2824,7523,13569,16950,22400,27381
12700:17,774,970,1827,1875,1913,2403,2696,2714,3207
12701:17,88,534,563,999,1800,2076,9581,15507,61772
12723:17,1875,2738,3086,4696,4715,11928,13031,14955,16036
12725:8,17,29,58,76,84,302,616,654,866
12739:8,17,29,58,76,84,302,616,654,866
12753:3,17,302,395,726,873,931,2583,2626,2868
12754:40,45,168,301,353,429,719,947,1069,2162
12761:17,302,2848,5214,22801,26036,26519,48061,51760,56465
12766:17,176,1066,1435,1449,1551,1790,3789,6455,8011
12767:40,45,378,398,409,669,931,947,1187,2162
12773:17,431,481,571,873,931,1339,2194,2583,4107
12779:70,81,224,226,262,301,669,873,947,986
12780:8,17,29,58,76,84,302,616,654,866
12794:17,116,425,1099,2008,2117,2139,2669,4880,16258
12795:17,29,294,394,495,692,749,1001,1476,3234
12796:17,784,1763,5787,8218,13409,16972,20524,40263,54446
12799:40,45,168,301,353,429,719,947,1069,2162
12804:17,94,131,508,1065,1881,1965,3250,3288,5699
12807:17,138,224,226,301,361,518,650,866,899
12811:17,32,96,116,302,496,616,1119,2618,3234
12836:17,1960,3736,3795,3798,7011,9929,11208,11888,14700
12841:17,2052,4002,8455,21482,36151,45609,47396,58745,65423
12852:8,17,29,58,76,84,302,616,654,866
12860:29,58,119,138,239,289,554,654,999,3234
12885:3,114,162,179,239,301,302,1023,1126,1140
12892:3,96,97,239,302,395,726,1109,2868,2944
12898:15,17,709,1631,1890,3062,3326,3638,10349,31615
12902:8,40,224,262,409,669,873,947,1119,1410
12912:17,97,101,289,483,554,749,861,999,3234
12918:17,73,101,289,554,1693,1804,3730,4174,5553
12928:17,431,472,481,496,571,594,931,2583,7048
12931:17,73,101,289,530,554,709,1804,2193,4174
12934:8,17,29,58,76,84,302,616,654,866
12939:8,17,29,58,76,84,302,616,654,866
12956:8,17,29,58,76,84,302,616,654,866
12967:17,23,282,427,2739,10511,16431,16852,26067,46026
12970:8,17,29,58,76,84,302,616,654,866
12985:8,17,29,58,76,84,302,616,654,866
12986:17,93,6444,7426,8122,8995,9075,12223,15100,15657
12991:8,17,29,58,76,84,302,616,654,866
12998:8,17,29,58,76,84,302,616,654,866
13004:17,94,165,249,508,1065,1382,1881,3250,13838
13019:8,17,138,224,226,301,361,518,650,866
13024:8,17,29,58,76,84,302,616,654,866
13025:8,17,29,58,76,84,302,616,654,866
13039:17,342,1756,2021,2531,4218,6880,9453,13227,13267
13040:40,70,81,226,262,780,873,986,1535,2162
13050:8,17,29,58,76,84,302,616,654,866
13060:8,17,29,58,76,84,302,616,654,866
13062:8,17,58,76,302,616,654,2656,5998,9093
13071:3,94,239,302,508,726,1382,2868,3250,3288
13080:8,17,138,224,226,301,361,518,650,866
13081:101,289,363,654,749,999,1239,1462,2618,3234
13087:17,6039,8113,10762,12544,26886,28163,36298,69693,71332
13092:3,22,65,239,302,354,395,726,2868,3730
13094:17,2447,3180,3829,4126,4941,8209,11641,16155,24211
13106:17,58,76,302,616,654,1701,28641,33504,35355
13109:17,138,380,431,481,521,754,873,931,2583
13110:17,3482,4487,4793,5117,10048,12174,13917,24568,29999
13116:40,45,378,409,698,1069,1119,2139,2162,2265
13152:17,48,496,654,749,1119,1187,1476,1499,3234
13153:17,32,209,543,855,1109,3546,3680,5346,5414
13177:17,299,1876,4756,5080,8197,8861,10682,12253,14750
13179:17,93,1726,8995,12223,13739,21259,41761,42721,60448
13192:94,224,226,262,301,669,787,873,947,1119
13195:15,17,76,302,654,952,1058,8194,12601,13241
13226:17,138,224,226,301,361,518,650,866,899
13233:17,58,73,101,289,294,363,554,774,4174
13259:17,138,224,226,301,361,518,650,866,899
13264:3,58,101,239,302,554,726,999,1804,4174
13269:8,17,29,58,76,84,302,616,654,866
13280:17,58,66,289,554,654,690,1804,3730,4174
13285:8,17,29,58,76,84,302,616,654,866
13289:17,25930,27213,33237,38891,54551,56414,65060,74038,79096
13295:101,162,239,289,302,364,486,554,861,1550
13296:17,138,224,226,301,361,518,650,866,899
13307:8,17,29,58,76,84,302,616,654,866
13312:58,101,239,289,354,554,654,749,1089,1499
13319:8,17,29,58,76,84,302,616,654,866
13325:17,138,224,226,301,361,518,650,866,899
13335:17,254,356,591,654,861,866,1475,3017,3730
13339:17,76,302,654,1495,4949,7021,17567,37869,50306
13353:17,86,94,356,508,1065,1382,1881,2097,3250
13367:17,176,1066,1435,1449,1551,1790,3789,6455,8011
13375:8,17,29,58,76,84,302,616,654,866
13377:17,45,1651,1965,2717,4173,4802,5398,7806,13523
13380:40,224,262,301,669,873,901,931,947,1410
13387:17,138,224,226,301,361,518,650,736,866
13392:17,138,224,226,301,361,518,650,866,899
13414:3,239,302,395,726,837,1089,1567,2868,3142
13425:8,17,29,58,76,84,302,616,654,866
13432:17,29,302,495,692,749,787,1476,3234,4025
13434:3,48,239,302,496,546,901,1119,1126,1187
13435:17,888,2366,2538,3131,3292,4328,4499,7228,12066
13436:17,6379,14600,19433,25716,27060,34553,36336,46994,56968
13444:17,40,48,431,496,899,931,1119,1187,2583
13445:17,380,449,521,591,861,1424,1622,11459,15583
13447:40,45,168,301,353,429,719,947,1069,2162
13459:17,890,2848,3568,4743,5097,6732,10039,18287,28604
13464:17,168,574,752,1147,1400,4103,7711,9417,9874
13466:17,29,302,495,692,749,1382,1476,1790,3234
13467:17,2447,3180,3829,4126,4941,8209,11641,16155,24211
13469:3,239,301,495,654,692,726,749,1476,3234
13470:669,1337,3243,11681,13247,18920,24825,33228,39399,46142
13504:3,30,48,239,245,302,496,726,899,947
13506:17,285,302,495,692,749,1133,1444,1476,4025
13511:3,84,239,302,510,654,726,1550,1762,3730
13525:17,138,224,226,301,361,518,650,866,899
13526:17,138,224,226,301,361,518,650,736,866
13530:8,17,70,138,224,226,301,518,650,866
13533:17,73,101,119,394,554,813,1804,1822,4174
13534:70,81,224,226,262,301,669,873,947,986
13535:17,189,2055,10230,10232,10997,11714,15772,19697,27070
13564:8,17,29,58,76,84,302,616,654,866
13568:17,95,375,559,2115,2246,4697,4907,4967,9916
13584:17,66,378,690,787,1239,2338,2626,2937,4268
13590:8,17,29,58,76,84,302,616,654,866
13596:17,54,106,176,1551,1790,2166,3789,3855,4542
13602:15,17,29,58,101,162,302,354,508,564
13607:17,42,317,956,1832,2618,9955,12941,22308,46535
13613:17,73,101,289,530,554,1313,1804,2469,4174
13618:40,375,535,875,1069,1097,2162,2275,2703,2848
13632:8,224,696,6726,7703,8004,9652,14820,21916,43649
13633:3,17,58,101,289,354,690,1239,1804,4174
13634:3,239,254,302,395,726,837,1567,2868,4268
13643:94,224,226,262,301,669,787,873,947,1119
13657:17,179,834,901,1023,1126,1348,3841,4187,7006
13665:17,76,294,394,518,813,999,1220,1444,1555
13666:17,176,624,1449,1475,1551,1631,1790,3789,8011
13696:17,302,1218,2379,5935,13178,16685,18639,20462,28464
13700:3,48,239,302,431,496,873,1102,1119,1187
13701:17,1218,1547,4671,5465,8759,10180,16438,19378,30490
13710:8,17,138,224,226,518,650,866,1986,17727
13723:40,45,378,398,409,669,931,947,1187,2162
13752:8,17,29,58,76,84,302,616,654,866
13758:17,29,239,301,431,654,749,931,1476,3234
13761:17,1037,1402,3941,7103,7173,7707,8892,20664,27724
13770:17,70,81,138,224,226,301,518,650,866
13781:8,17,29,58,76,84,302,616,654,866
13782:17,311,1547,7622,8759,10722,12861,14528,19378,21479
13784:40,45,378,398,409,669,931,947,1187,2162
13806:3,119,239,254,302,357,726,2868,3233,4919
13812:17,591,1424,1435,1551,1790,1957,3789,7407,15583
13813:29,239,302,431,654,749,931,1344,2200,3234
13831:8,17,29,58,76,84,302,616,654,866
13835:17,361,866,1649,1728,4932,7194,13083,17934,56260
13841:8,17,29,58,70,84,302,616,654,866
13871:40,45,168,301,353,429,719,947,1069,2162
13874:8,17,29,58,76,84,302,616,654,866
13876:15,17,29,58,245,289,302,363,508,654
13883:3,58,101,239,302,554,726,1804,2868,3730
13884:17,29,58,94,101,289,554,901,1382,3234
13892:17,1677,4995,7031,7736,10648,13126,14131,22533,28445
13893:17,533,2633,3145,3150,5304,7862,13341,20556,58005
13900:3,239,302,354,395,726,1499,1567,1762,2868
13912:301,617,2634,5890,9173,9613,17794,23396,26847,30972
13918:8,17,29,58,76,84,302,616,654,866
13924:29,239,302,654,749,901,1023,1126,1140,1382
13953:17,246,254,302,358,1913,2008,2024,6759,7194
13956:8,17,29,58,76,84,302,616,654,866
13961:8,40,535,875,1069,2162,2275,2703,3704,6503
13964:17,65,254,678,888,1402,3704,4328,6793,7194
13995:17,3282,15078,20245,27335,47278,54427,71248,75100,97866
14003:8,17,29,58,76,84,302,616,654,866
14014:8,17,29,58,76,84,302,616,654,866
14015:8,17,29,58,76,84,302,616,654,866
14024:17,497,827,1410,3360,3618,3977,4991,5676,26981
14034:8,17,29,58,76,84,302,616,654,866
14040:8,17,29,58,76,84,302,616,654,866
14056:17,764,10323,16536,21635,30735,31024,33174,33831,35936
14057:17,302,429,3753,4963,11309,14083,19405,29117,31550
14058:17,2734,3028,3162,3730,4541,5553,9003,11053,20330
14065:17,5812,6732,10543,13133,13785,14444,17403,18632,33223
14068:17,970,1524,1827,2403,2696,2714,3207,3506,10046
14069:3,101,239,289,554,654,749,1476,1804,3234
14084:8,17,29,58,76,84,302,616,654,866
14087:8,17,29,58,76,84,302,616,654,866
14088:8,17,29,58,76,84,302,616,654,866
14095:8,17,29,58,76,84,302,616,654,866
14112:17,591,861,1424,3028,3162,3730,5553,11459,15583
14120:17,29,239,302,654,749,1462,1499,2618,3234
14128:8,40,262,431,875,1069,1119,1276,2162,2703
14139:17,138,358,431,591,736,931,1089,2140,2937
14142:17,722,3145,4310,7862,11468,20062,20556,32548,58005
14147:8,17,29,58,76,84,302,616,654,866
14148:8,17,29,58,76,84,302,616,654,866
14151:17,138,224,226,301,361,518,650,866,899
14176:17,29,94,495,508,749,1086,1382,1476,3234
14210:17,194,302,356,407,495,749,1140,1476,3234
14211:17,22,354,364,431,873,931,1344,2583,4919
14219:17,2379,5355,5935,15139,16685,18639,28464,61651,66439
14247:101,239,289,302,554,654,749,1102,1239,3234
14293:29,101,239,554,654,749,1089,1476,1804,3234
14299:17,84,578,813,1762,1822,2428,2570,5421,7059
14314:3,96,239,302,395,726,999,1109,2618,2868
14321:8,40,224,262,669,873,901,947,1119,1410
14330:8,17,402,970,1009,1749,1987,2597,6304,9691
14336:17,179,834,1023,1126,3527,3841,3976,4187,7006
14347:40,70,81,226,262,780,873,986,1535,2162
14371:15,17,48,508,899,1140,1187,1382,1549,2200
14386:8,17,29,58,76,84,302,616,654,866
14397:17,58,289,302,495,554,749,1476,1804,3234
14407:17,42,317,327,521,1832,2618,6793,14960,22308
14422:17,138,224,226,301,361,518,650,866,899
14436:17,380,449,521,1510,1622,2163,2700,4048,5581
14445:17,1605,1611,3141,3353,10256,13958,26219,42791,47793
14446:17,1318,1912,4756,5080,8197,8861,8986,12253,14750
14455:8,17,29,58,76,84,302,616,654,866
14470:17,29,48,58,508,554,899,1102,1187,1382
14473:17,22,254,278,388,760,1044,1499,2430,7194
14508:8,17,29,58,76,84,302,616,654,866
14509:3,239,302,395,431,726,873,1567,2583,2868
14517:8,17,29,58,76,84,302,616,654,866
14522:17,471,2157,8926,10071,10622,10639,30690,40269,40537
14524:17,497,827,1205,1410,1784,2406,3977,4991,5693
14536:17,801,2582,2632,3709,13194,13534,14048,14593,30736
14554:8,17,29,58,76,84,302,616,654,866
14568:17,1155,1376,2265,5214,8414,8970,11902,29468,40263
14576:17,32,201,209,888,1109,1164,4328,4499,4880
14582:3,101,239,289,302,554,861,944,1804,4174
14590:17,483,490,1413,2172,3805,3929,4181,4374,4414
14591:17,378,1326,3864,3915,4485,4966,6266,8514,11899
14601:8,40,535,875,1069,2162,2275,2703,3704,6503
14613:17,29,65,495,591,692,749,861,1476,3234
14615:8,17,29,58,76,84,302,616,654,866
14619:8,17,29,58,76,84,302,616,654,866
14629:8,17,29,58,76,84,302,616,654,866
14639:8,17,29,58,76,84,302,616,654,866
14640:17,138,224,226,301,361,518,650,866,899
14652:3,239,302,395,486,726,837,1567,2168,2868
14676:29,58,239,483,554,654,749,1476,1804,3234
14681:40,45,378,409,698,1069,1119,2139,2162,2265
14695:17,94,508,1382,1703,2200,2429,3250,3288,3304
14697:17,179,834,1023,1126,2414,3527,3841,4187,7006
14701:17,96,1109,1152,1287,1359,2429,3304,3730,5553
14712:17,2077,2100,3955,6411,8066,8483,9239,11467,13312
14717:17,835,1200,1782,2366,3014,6862,7228,12861,22597
14719:3,239,302,395,726,837,1567,2868,3730,4967
14721:17,138,224,226,301,361,518,650,866,899
14737:17,35,5903,7004,10852,12244,18441,21692,30532,37053
14752:8,17,29,58,76,84,302,616,654,866
14755:17,246,610,709,1897,2024,3162,3730,5553,8457
14759:3,29,138,239,449,495,654,749,1476,3234
14764:8,17,29,58,76,84,302,616,654,866
14767:8,17,138,224,226,301,361,518,650,866
14771:17,1453,3972,5860,9548,11609,13544,30033,30167,44020
14776:17,22,278,354,678,829,1044,2430,2976,3256
14784:40,45,168,301,353,429,719,947,1069,2162
14788:17,73,101,289,554,591,861,1804,3730,4174
14791:17,760,776,1124,2103,2153,3599,4103,9874,14754
14793:40,70,81,226,262,780,873,986,1535,2162
14794:48,58,101,239,302,554,899,1109,1119,1187
14822:17,1033,8115,8205,8808,23746,26278,32708,38465,59839
14824:17,653,774,827,970,1410,1703,1827,2917,3977
14862:8,17,29,58,76,84,302,616,654,866
14863:3,239,302,395,726,837,1567,2361,2868,5025
14864:8,17,29,58,76,84,302,616,654,866
14865:3,65,96,239,302,356,395,726,1109,2868
14874:17,1896,2734,3028,3162,3730,5553,8962,9003,11053
14879:17,119,410,559,1190,4012,4249,5395,6527,9160
14881:17,176,342,1400,1435,1551,2531,2582,3789,8066
14883:29,76,138,239,901,1023,1102,1126,1558,3234
14906:70,81,224,226,262,301,669,787,873,1119
14923:8,17,29,58,76,84,302,616,654,866
14924:17,1003,2545,2717,4856,11585,15264,16047,21433,43911
14933:17,2055,4875,10230,10232,14793,15772,20411,20525,27094
14934:17,574,719,2103,2582,4792,6097,9783,10778,14593
14960:8,17,29,58,76,84,302,616,654,866
14964:3,76,116,239,483,495,726,1476,1790,3234
14967:8,17,58,84,93,302,616,654,866,12223
14982:17,179,493,813,834,1023,1126,1832,3841,4187
14992:40,70,81,224,226,262,669,873,947,986
15002:8,17,29,58,76,84,302,616,654,866
15024:17,105,128,610,1578,2743,2829,3484,8016,8150
15025:8,17,58,76,84,302,616,654,866,1100
15027:8,17,29,58,76,84,302,616,654,866
15043:8,17,29,58,76,84,302,616,654,866
15044:17,30,483,490,591,616,1362,2172,4181,5542
15051:8,17,29,58,76,84,302,616,654,866
15066:17,94,165,508,1065,1881,3250,3288,5567,13838
15068:17,179,834,901,1023,1126,3527,3841,4187,7006
15073:17,654,1896,3028,3162,3730,5553,6849,9003,11053
15076:17,1152,1173,1287,1606,1820,2200,2429,3304,12776
15079:17,2050,2111,3837,4026,13363,17659,24156,30939,41378
15101:17,138,224,226,301,361,518,650,866,899
15104:17,76,302,654,1725,4541,20409,23936,30128,34508
15106:3,6,17,84,138,302,483,1462,1764,1832
15113:8,17,29,58,76,84,302,616,654,866
15130:8,17,29,58,76,84,302,616,654,866
15131:17,138,224,226,301,361,518,650,866,899
15135:17,30,891,1362,1951,2268,3476,3514,4487,5117
15166:8,17,58,76,302,616,654,1677,1913,7031
15176:8,17,29,58,76,84,302,616,654,866
15177:3,30,239,302,726,813,873,931,1362,1499
15178:58,101,131,238,239,289,302,508,554,1382
15187:17,1606,2140,3171,3766,6105,7333,8587,12776,18360
15189:8,17,29,58,76,84,302,616,654,866
15201:17,429,1876,1937,4041,7067,9708,10142,13832,32755
15207:17,535,1164,1326,1340,1875,2008,2743,4880,13312
15211:17,179,834,901,1023,1126,3527,3841,4187,7006
15214:17,840,1807,3409,12761,24752,27070,28188,63563,85541
15216:8,17,138,224,226,301,361,518,650,866
15221:17,138,224,226,301,518,650,866,15380,28541
15224:81,2659,9400,12676,13150,13206,15141,17921,78142,88915
15253:17,94,508,1065,1089,1287,2429,3250,3288,3304
15278:17,32,96,209,543,855,2698,3546,3680,8095
15280:17,215,3105,3307,7917,8167,10640,12023,12223,24981
15288:3,84,239,302,395,568,726,1567,1762,2868
15289:17,176,1066,1449,1551,3789,3915,5545,6455,8011
15297:17,138,224,226,301,361,518,650,866,899
15302:17,4741,4833,5876,6662,8131,14151,14936,15262,26782
15303:8,17,29,58,76,84,302,616,654,866
15306:8,17,29,58,76,84,302,616,654,866
15308:8,17,29,58,76,84,302,616,654,866
15313:8,94,224,226,262,301,669,787,873,1119
15333:17,490,591,1039,1424,2172,3929,4181,4374,5542
15340:17,495,692,749,1476,3162,3730,4025,5553,16288
15352:17,29,495,749,787,1023,1126,1410,1476,3234
15357:40,375,535,875,1069,1930,2162,2275,2703,4249
15366:17,48,76,101,162,289,554,1119,1187,3234
15375:17,704,1038,2064,3517,4017,4996,5871,6247,6457
15378:17,254,1218,2982,4932,7194,7203,10446,10474,18827
15380:17,70,81,138,224,226,301,518,650,866
15385:3,76,97,239,449,495,654,726,749,2937
15388:17,138,179,449,901,1126,1382,1790,1832,2618
15394:17,32,268,285,690,780,1089,1109,1462,1832
15404:8,17,29,58,76,84,302,616,654,866
15420:17,93,7806,8411,8995,11506,12223,15334,19369,36526
15421:17,138,224,226,301,361,518,650,866,899
15433:8,17,138,224,226,301,361,518,650,866
15434:17,93,1726,8995,12223,16151,24118,27209,42721,48210
15441:8,17,29,58,76,84,302,616,654,866
15442:17,613,1498,2301,4740,6254,7585,14557,22421,39801
15448:70,81,94,226,262,301,669,787,873,1119
15451:17,787,1152,1287,1521,2200,2429,2937,5084,5655
15466:8,17,29,58,76,84,302,616,654,866
15469:8,17,29,58,76,84,302,616,654,866
15470:40,375,535,718,875,947,1069,2162,2275,2703
15476:17,138,224,226,301,518,650,866,6883,39539
15477:17,86,294,1001,1089,1930,2185,3017,3429,5514
15490:40,45,168,301,353,429,719,947,1069,2162
15495:17,30,96,209,285,855,1109,1362,5567,9088
15496:224,535,603,832,2633,3150,15299,19561,24473,32782
15503:17,472,496,594,812,899,3046,4420,6450,7506
15524:8,17,29,58,76,84,302,616,650,654
15525:15,29,76,101,239,289,394,554,861,1023
15534:8,17,138,224,226,301,518,650,736,866
15541:8,17,29,58,76,84,302,616,654,866
15551:3,239,302,395,726,1102,1567,1762,1913,2868
15567:17,1896,2734,3028,3162,3730,5553,8962,9003,11053
15587:17,2379,5935,6223,6678,11270,16685,18639,20313,28464
15591:17,94,508,901,1065,1164,1382,1435,1551,3250
15599:17,217,357,381,1544,4919,6640,6732,6836,13785
15600:8,17,29,58,76,84,302,616,654,866
15601:17,563,999,1039,1102,1762,1800,2031,2076,2570
15604:3,58,101,239,289,302,431,554,931,1804
15608:17,58,76,302,431,481,616,654,873,2583
